CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName AN CE DS HP NE SA SC SR
SC 0.901268 DS SR -4.570479 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SC/DSC_0292.JPG 0.005661 0.007578 0.412600 0.386366 0.001056 0.015984 0.033585 0.137169
AN 0.680445 AN SR 1.526474 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1AN/DSC_0609.JPG 0.373732 0.010660 0.069468 0.125547 0.026834 0.004169 0.123685 0.265905
CE 0.940506 CE CE 6.800204 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1CE/DSC_0186.JPG 0.000759 0.940506 0.000364 0.000286 0.049670 0.005317 0.002230 0.000867
DS 0.633068 DS HP 2.261814 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2DS/DSC_0678.JPG 0.164554 0.084316 0.514191 0.116447 0.001150 0.013051 0.051117 0.055174
AN 0.674247 DS SR 3.250549 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1AN/DSC_0309.JPG 0.052251 0.000328 0.457617 0.158106 0.000586 0.001674 0.063763 0.265674
HP 0.802032 DS AN 2.953309 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3HP/DSC_0434.JPG 0.220457 0.009795 0.586299 0.092808 0.000248 0.029067 0.039288 0.022037
CE 0.821366 CE HP 2.847443 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1CE/DSC_0362.JPG 0.000803 0.470956 0.067713 0.253290 0.008159 0.197117 0.000791 0.001171
NE 0.685814 DS SC 2.374766 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1NE/DSC_0528_01.JPG 0.003788 0.001101 0.409440 0.030695 0.000818 0.001006 0.367481 0.185672
HP 0.598588 AN HP 1.860452 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3HP/DSC_0284_01.JPG 0.298064 0.053655 0.061150 0.217542 0.163780 0.129217 0.018503 0.058089
NE 0.794592 AN AN 3.274296 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2NE/DSC_0852.JPG 0.348141 0.026320 0.028878 0.307321 0.000623 0.009725 0.271725 0.007267
SA 0.783379 HP SC -0.746721 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SA/DSC_0073_01.JPG 0.026446 0.000780 0.267504 0.370656 0.000902 0.000326 0.219853 0.113532
SR 0.571476 SC AN 0.265272 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SR/DSC_0098_01.JPG 0.212618 0.001368 0.272175 0.212691 0.000279 0.035172 0.262573 0.003124
HP 0.720636 DS HP 1.850770 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1HP/DSC_0111_01.JPG 0.013187 0.001896 0.444293 0.252018 0.005023 0.032227 0.017366 0.233991
CE 0.813613 DS SR 1.719974 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2CE/DSC_0577.JPG 0.166652 0.037364 0.385370 0.014369 0.007543 0.178700 0.016666 0.193336
HP 0.892882 HP DS -1.242199 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1HP/DSC_0450_01.JPG 0.062643 0.000920 0.112156 0.735726 0.001743 0.003483 0.003220 0.080110
SA 0.838698 AN NE -1.616671 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SA/DSC_0276.JPG 0.443053 0.001004 0.000826 0.000095 0.138106 0.097880 0.291174 0.027863
DS 0.945933 DS DS 3.115002 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2DS/DSC_0373.JPG 0.135888 0.001590 0.577447 0.280767 0.000223 0.001161 0.001725 0.001199
SA 0.640482 SR SR 4.302912 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4SA/DSC_0952_01.JPG 0.008922 0.165505 0.036228 0.221708 0.063060 0.143919 0.019614 0.341044
HP 0.805614 HP AN 2.295832 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1HP/DSC_0124_01.JPG 0.014061 0.000815 0.001652 0.805614 0.000175 0.000152 0.057577 0.119954
NE 0.662253 HP HP 2.878213 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1NE/DSC_0021.JPG 0.100604 0.160225 0.140013 0.360039 0.007195 0.082826 0.017671 0.131426
CE 0.573475 SC HP 0.678804 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5CE/DSC_0415_01.JPG 0.020991 0.016103 0.109556 0.189153 0.068555 0.156307 0.190215 0.249120
AN 0.756634 AN AN 4.093005 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3AN/DSC_0146_01.JPG 0.491222 0.029149 0.042589 0.092273 0.026265 0.283052 0.028253 0.007196
SR 0.818708 SR DS -0.043474 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SR/DSC_0123_01.JPG 0.002187 0.000286 0.265681 0.076264 0.017220 0.003406 0.104284 0.530673
SR 0.947821 SC HP 0.677005 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0966.JPG 0.151514 0.001291 0.133274 0.151110 0.000801 0.002027 0.417533 0.142449
HP 0.863545 DS SA 0.891664 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1HP/DSC_0812.JPG 0.200297 0.024708 0.411535 0.151439 0.009469 0.186621 0.013504 0.002427
SA 0.828098 SA DS 0.890818 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SA/DSC_0053.JPG 0.014756 0.025483 0.295969 0.012527 0.014124 0.596604 0.008008 0.032529
DS 0.994808 DS DS 3.891471 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1DS/DSC_0336.JPG 0.000547 0.000771 0.443336 0.315859 0.000150 0.001963 0.001549 0.235825
AN 0.533866 AN SC 1.362125 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3AN/DSC_0481.JPG 0.341199 0.003976 0.471881 0.083776 0.001018 0.014045 0.081370 0.002735
NE 0.834150 SC SA 0.044414 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3NE/DSC_0567_17019.JPG 0.074375 0.000116 0.002606 0.000234 0.051472 0.065809 0.777139 0.028249
NE 0.722917 AN SA 1.983073 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3NE/DSC_0384.JPG 0.215037 0.039219 0.106793 0.067316 0.206683 0.287608 0.022812 0.054533
SA 0.641979 DS SR 0.830998 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SA/DSC_0781_01.JPG 0.029379 0.018372 0.327871 0.061585 0.011000 0.105939 0.336862 0.108993
HP 0.777161 AN DS 1.091773 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0252.JPG 0.322954 0.004241 0.076066 0.035947 0.016641 0.017065 0.345994 0.181093
SR 0.451309 DS AN -0.367463 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1SR/DSC_0777.JPG 0.290976 0.026963 0.197293 0.062429 0.004016 0.040437 0.363781 0.014106
HP 0.680140 DS HP 2.042416 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1HP/DSC_0316.JPG 0.183603 0.031013 0.408109 0.264671 0.000846 0.018484 0.076738 0.016537
HP 0.770669 AN HP 2.252589 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3HP/DSC_0066_01.JPG 0.576330 0.028294 0.081339 0.087986 0.032886 0.118705 0.017526 0.056934
DS 0.856098 HP HP 2.769788 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1DS/DSC_0001_01.JPG 0.228747 0.002591 0.028323 0.491872 0.077357 0.124716 0.022519 0.023875
DS 0.922229 DS DS 2.557749 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1DS/DSC_0324.JPG 0.291570 0.000225 0.583146 0.000805 0.000187 0.122800 0.001002 0.000266
NE 0.433167 HP SC 2.052873 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8NE/DSC_0773.JPG 0.149569 0.056345 0.230520 0.258299 0.006898 0.044016 0.199958 0.054394
SA 0.925291 NE SA 2.446763 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SA/DSC_0979.JPG 0.027169 0.000382 0.000056 0.008482 0.708482 0.101646 0.076331 0.077453
SA 0.779369 SA SA 2.900948 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1SA/DSC_0768.JPG 0.171347 0.005794 0.072859 0.065972 0.067845 0.470899 0.011688 0.133596
SC 0.656723 SC DS 1.532166 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12MK1/S12MK1SC/DSC_0287.JPG 0.210390 0.000318 0.296315 0.050747 0.001718 0.006319 0.301618 0.132575
HP 0.985780 HP HP 6.530198 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0277_01.JPG 0.010535 0.000132 0.000753 0.985780 0.000465 0.000106 0.000708 0.001521
HP 0.987471 HP HP 6.615207 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0273_01.JPG 0.009479 0.000126 0.000337 0.987471 0.000197 0.000145 0.000296 0.001948
AN 0.592541 AN SA 0.503794 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4AN/DSC_0637.JPG 0.403089 0.001936 0.255345 0.059845 0.002575 0.140892 0.129727 0.006590
AN 0.737897 HP DS 1.585799 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1AN/DSC_0147_01.JPG 0.062587 0.007299 0.258280 0.459337 0.004021 0.001796 0.168806 0.037873
SC 0.835177 AN AN 2.772770 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1SC/DSC_0981.JPG 0.400565 0.001420 0.296790 0.000269 0.000837 0.289173 0.010522 0.000425
DS 0.962751 DS DS 6.057955 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1GL1/S1GL1DS/DSC_0542_01.JPG 0.003945 0.000359 0.825784 0.162463 0.000111 0.005716 0.001316 0.000305
SR 0.945102 AN AN 2.847874 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SR/DSC_0787_01.JPG 0.305280 0.000201 0.171570 0.215681 0.000376 0.002362 0.026611 0.277919
AN 0.636837 SC AN 1.590034 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1AN/DSC_0807.JPG 0.282819 0.033760 0.066345 0.188424 0.015484 0.006768 0.365312 0.041088
HP 0.808706 DS DS 2.286055 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3HP/DSC_0479.JPG 0.052564 0.003415 0.290665 0.119204 0.053278 0.189462 0.083541 0.207872
AN 0.932086 SA SC 3.243701 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2AN/DSC_0804.JPG 0.011795 0.001628 0.000381 0.000031 0.008086 0.744475 0.230421 0.003181
SA 0.919965 SC SC 2.690844 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5SA/DSC_0609_01.JPG 0.052756 0.004320 0.045054 0.001535 0.231030 0.098031 0.426635 0.140639
DS 0.930222 DS DS 6.705448 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8DS/DSC_0873.JPG 0.035867 0.145510 0.700573 0.016416 0.005359 0.056495 0.036828 0.002951
NE 0.709838 AN SA 1.354413 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8NE/DSC_0764.JPG 0.273977 0.051389 0.312132 0.050383 0.007732 0.068599 0.222952 0.012836
DS 0.728211 SC AN 0.413499 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1DS/DSC_0029.JPG 0.165966 0.001549 0.220146 0.003818 0.007820 0.019696 0.452388 0.128617
SR 0.604523 AN HP 1.318936 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SR/DSC_0278.JPG 0.298538 0.029984 0.166260 0.145694 0.013167 0.080701 0.244408 0.021248
NE 0.997827 NE NE 5.544402 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2NE/DSC_0713.JPG 0.000177 0.000165 0.000066 0.000020 0.886249 0.094621 0.017995 0.000707
NE 0.902059 DS DS 6.702166 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK3/S1MK3NE/DSC_0351.JPG 0.038827 0.000670 0.902059 0.016499 0.000296 0.006617 0.033538 0.001494
SA 0.756633 SC SC 2.897344 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1SA/DSC_0268.JPG 0.168044 0.000337 0.000270 0.000014 0.132677 0.093345 0.523349 0.081964
CE 0.992239 CE CE 6.701266 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1CE/DSC_0180.JPG 0.003353 0.992239 0.000588 0.000239 0.000211 0.000630 0.002566 0.000174
SR 0.866012 HP AN 2.026434 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SR/DSC_0786.JPG 0.040840 0.000070 0.001314 0.866012 0.000524 0.000029 0.000635 0.090576
SR 0.608283 HP CE 0.391785 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1SR/DSC_0082.JPG 0.011814 0.125520 0.359114 0.333556 0.001751 0.019088 0.016156 0.133001
AN 0.598176 AN DS 0.040134 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2AN/DSC_0527.JPG 0.252256 0.001152 0.088726 0.149250 0.017961 0.147885 0.197956 0.144814
DS 0.670409 SA DS 0.466798 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2DS/DSC_0188.JPG 0.014632 0.004446 0.245408 0.143776 0.179996 0.391194 0.003649 0.016900
NE 0.617943 NE SA 2.846178 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2NE/DSC_0694.JPG 0.002798 0.000872 0.002772 0.000349 0.290395 0.544255 0.094089 0.064472
SR 0.650358 SC DS -0.110393 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SR/DSC_0302_01.JPG 0.004924 0.019422 0.201116 0.007851 0.250925 0.090243 0.372958 0.052562
DS 0.905876 DS DS 6.976091 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4DS/DSC_0874_01.JPG 0.029150 0.000356 0.905876 0.059035 0.000037 0.000836 0.000843 0.003867
NE 0.822359 NE NE 3.547336 3.633225 3.633225 1 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4NE/DSC_0895.JPG 0.000024 0.002484 0.000034 0.000072 0.556020 0.440715 0.000178 0.000474
HP 0.934266 HP AN 1.626639 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1HP/DSC_0440_01.JPG 0.240375 0.009670 0.146794 0.478613 0.000242 0.002010 0.110858 0.011438
CE 0.655465 AN SC 0.590367 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2CE/DSC_0860.JPG 0.262516 0.237397 0.013030 0.279433 0.012533 0.069202 0.119206 0.006684
NE 0.791546 SA NE 2.224479 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1NE/DSC_0018.JPG 0.003256 0.059851 0.066472 0.103599 0.091613 0.634824 0.002574 0.037810
SA 0.833267 SA SA 5.579632 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2SA/DSC_0263_01.JPG 0.013800 0.018188 0.147207 0.000989 0.051992 0.743910 0.019581 0.004333
AN 0.967150 NE AN 0.377376 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1AN/DSC_0174_01.JPG 0.061901 0.000899 0.039673 0.279846 0.597541 0.007208 0.008333 0.004598
SR 0.596752 SR SR 4.063038 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1SR/DSC_0405.JPG 0.073357 0.003411 0.022971 0.161862 0.050473 0.028231 0.292933 0.366763
AN 0.837289 AN AN 5.704619 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S15/S15MK1/S15MK1AN/DSC_0184.JPG 0.548953 0.000220 0.150985 0.223305 0.000408 0.000996 0.056406 0.018727
SA 0.570676 AN AN 2.963254 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0728.JPG 0.249085 0.359271 0.250507 0.015481 0.001186 0.087549 0.034249 0.002672
CE 0.653273 CE HP 2.232003 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3CE/DSC_0081.JPG 0.146874 0.305013 0.008918 0.206499 0.003840 0.083833 0.047351 0.197670
HP 0.733682 SC SC 4.696797 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5HP/DSC_0489_01.JPG 0.057224 0.000402 0.054515 0.000734 0.001243 0.001523 0.566607 0.317753
SC 0.818098 SC SC 5.303497 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SC/DSC_0608.JPG 0.179075 0.000733 0.008595 0.000917 0.029267 0.004200 0.727729 0.049485
DS 0.928413 DS DS 4.846109 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14GL1/S14GL1DS/DSC_0523_01.JPG 0.057740 0.081150 0.799415 0.038875 0.000137 0.017192 0.002467 0.003023
NE 0.775706 AN DS 1.898402 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1NE/DSC_0688.JPG 0.455708 0.009893 0.196279 0.109107 0.004169 0.021491 0.060853 0.142499
HP 0.753251 HP SR 0.518246 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1HP/DSC_0117_01.JPG 0.046657 0.000092 0.001459 0.660984 0.002853 0.000590 0.065717 0.221647
AN 0.868327 SR SR 4.105579 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3MK5/S3MK5AN/DSC_0503_01.JPG 0.094518 0.000087 0.003079 0.007854 0.000376 0.000243 0.350903 0.542941
SC 0.859066 SC SC 3.781157 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SC/DSC_0352.JPG 0.003899 0.000038 0.000080 0.000083 0.000056 0.000054 0.501392 0.494397
SA 0.864280 AN SA 1.933609 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0946.JPG 0.495138 0.000298 0.000607 0.000969 0.032613 0.230218 0.239911 0.000246
DS 0.906071 DS DS 4.184251 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2DS/DSC_0874.JPG 0.002808 0.000354 0.647645 0.337519 0.003187 0.000650 0.001760 0.006077
HP 0.885911 HP HP 3.542112 3.633225 3.633225 1 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1HP/DSC_0934.JPG 0.030143 0.150310 0.129412 0.664371 0.005939 0.008128 0.001436 0.010262
DS 0.782597 SR HP 1.649887 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7DS/DSC_0359.JPG 0.049067 0.000199 0.023770 0.306132 0.020028 0.000786 0.035412 0.564606
NE 0.910245 DS DS 3.321154 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1NE/DSC_0058.JPG 0.031194 0.004832 0.319818 0.123457 0.022514 0.214279 0.202860 0.081045
NE 0.906916 NE NE 4.353258 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4NE/DSC_0710.JPG 0.016760 0.001362 0.000664 0.001399 0.664653 0.286308 0.000970 0.027883
HP 0.646296 DS DS 3.379179 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4HP/DSC_0272_01.JPG 0.242913 0.001004 0.472025 0.166682 0.000276 0.002317 0.109885 0.004898
SC 0.919925 SC SC 5.640283 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S3/S3HD2/S3HD2SC/DSC_0958.JPG 0.102280 0.000492 0.034807 0.000364 0.000426 0.001376 0.828313 0.031942
DS 0.537474 SC SC 5.169580 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1DS/DSC_0362.JPG 0.271220 0.029025 0.170967 0.034782 0.002798 0.055113 0.390966 0.045130
CE 0.489739 AN AN 2.061741 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1CE/DSC_0707.JPG 0.205041 0.182382 0.036426 0.145566 0.037864 0.018209 0.235599 0.138915
SC 0.723074 SR SR 3.055258 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SC/DSC_0902.JPG 0.254622 0.002809 0.082296 0.027298 0.003144 0.002168 0.185429 0.442234
SR 0.597900 SA SR 1.920694 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S1/S1MK8/S1MK8SR/DSC_0796.JPG 0.017720 0.082546 0.151837 0.013292 0.013870 0.316316 0.161701 0.242718
SR 0.985209 SC SC 6.564053 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SR/DSC_0116.JPG 0.000031 0.000001 0.000001 0.000050 0.000010 0.000024 0.985209 0.014674
CE 0.875365 AN HP -0.957897 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3CE/DSC_0028_01.JPG 0.472586 0.213051 0.099701 0.088957 0.002341 0.007257 0.041574 0.074535
AN 0.961365 AN AN 6.880069 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4AN/DSC_0823.JPG 0.961365 0.000094 0.031598 0.000095 0.000014 0.004446 0.000789 0.001598
SR 0.667353 SC HP 0.987759 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SR/DSC_0099_01.JPG 0.147156 0.001134 0.273661 0.265774 0.000444 0.002655 0.306512 0.002664
CE 0.705670 AN HP 1.497869 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1CE/DSC_0239.JPG 0.353548 0.018789 0.062415 0.177728 0.005006 0.085338 0.191741 0.105435
NE 0.928700 SR SR 6.069634 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1NE/DSC_0728.JPG 0.013800 0.000438 0.080182 0.027905 0.018409 0.005848 0.022669 0.830749
SC 0.935899 SR SR 3.717392 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1SC/DSC_0145_01.JPG 0.005277 0.000141 0.010526 0.015752 0.002472 0.000153 0.236454 0.729225
CE 0.651231 SR AN 1.521889 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4CE/DSC_0547.JPG 0.250101 0.003498 0.016976 0.206779 0.024836 0.025183 0.063658 0.408969
SA 0.662326 SA SC 3.469289 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2SA/DSC_0943.JPG 0.250743 0.000341 0.010655 0.004262 0.028909 0.349597 0.352159 0.003333
CE 0.999637 CE CE 6.613981 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7CE/DSC_0230.JPG 0.000064 0.875904 0.121016 0.001738 0.000255 0.000873 0.000041 0.000110
NE 0.946431 DS SA 0.167715 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4NE/DSC_0517.JPG 0.039291 0.004498 0.457705 0.212830 0.028273 0.136899 0.017736 0.102768
DS 0.886018 DS DS 6.762654 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK5/S1MK5DS/DSC_0705_01.JPG 0.025655 0.000254 0.886018 0.074138 0.000694 0.004987 0.002212 0.006042
SC 0.779715 SA SA 2.744869 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1SC/DSC_0298.JPG 0.129308 0.008855 0.075858 0.098542 0.146100 0.494565 0.007599 0.039174
NE 0.657687 HP SC 2.619280 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S7/S7FM2/S7FM2NE/DSC_0836.JPG 0.259857 0.004565 0.014303 0.255703 0.017000 0.108777 0.231637 0.108157
SR 0.777933 AN DS 2.497912 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1SR/DSC_0788.JPG 0.556986 0.000502 0.195045 0.000117 0.000284 0.239694 0.007141 0.000231
SR 0.767165 AN SC 0.459210 3.633225 3.633225 0 0 0 /home/sielicki/data/BC2E_1072x712/S20/S20MK1/S20MK1SR/DSC_0295.JPG 0.254890 0.038754 0.266644 0.275439 0.001542 0.022906 0.115288 0.024537
NE 0.664536 SC SC 4.844955 3.633225 3.633225 1 1 1 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2NE/DSC_0861.JPG 0.208920 0.014389 0.119843 0.002915 0.164473 0.175743 0.311473 0.002245
