CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr FileName S1 S10 S11 S12 S13 S14 S15 S16 S17 S18 S19 S2 S20 S21 S3 S4 S5 S6 S7 S8 S9
S1 0.999955 S1 S1 7.212551 4.143308 4.072568 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0460.JPG 0.999955 0.000000 0.000001 0.000000 0.000016 0.000003 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000005 0.000001 0.000005 0.000000 0.000001
S1 0.999974 S1 S1 7.157935 4.143308 4.067384 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0461.JPG 0.999974 0.000000 0.000001 0.000000 0.000004 0.000002 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000004 0.000000 0.000001
S1 0.999977 S1 S1 7.195384 4.143308 4.065881 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0462.JPG 0.999977 0.000000 0.000000 0.000001 0.000005 0.000002 0.000000 0.000001 0.000000 0.000000 0.000003 0.000000 0.000002 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001
S1 0.999975 S1 S1 7.113141 4.143308 4.065860 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0463.JPG 0.999975 0.000000 0.000000 0.000000 0.000011 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000000 0.000001 0.000002 0.000001 0.000003 0.000000 0.000000
S1 0.999962 S1 S1 7.040087 4.143308 4.069391 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0464.JPG 0.999962 0.000000 0.000001 0.000001 0.000005 0.000003 0.000000 0.000001 0.000001 0.000000 0.000004 0.000000 0.000002 0.000001 0.000000 0.000001 0.000002 0.000002 0.000010 0.000001 0.000001
S1 0.999977 S1 S1 7.212782 4.143308 4.077116 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0465.JPG 0.999977 0.000000 0.000000 0.000000 0.000006 0.000001 0.000000 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000000 0.000000 0.000001 0.000001 0.000003 0.000000 0.000001
S1 0.999937 S1 S1 7.155241 4.143308 4.069033 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0466.JPG 0.999937 0.000000 0.000001 0.000000 0.000036 0.000003 0.000001 0.000001 0.000001 0.000000 0.000007 0.000000 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000005 0.000000 0.000001
S1 0.999955 S1 S1 6.821877 4.143308 4.069770 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0467.JPG 0.999955 0.000000 0.000001 0.000001 0.000006 0.000003 0.000001 0.000001 0.000001 0.000000 0.000006 0.000001 0.000002 0.000000 0.000001 0.000001 0.000004 0.000001 0.000014 0.000001 0.000001
S1 0.999975 S1 S1 7.168276 4.143308 4.064376 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0468.JPG 0.999975 0.000000 0.000000 0.000000 0.000005 0.000003 0.000000 0.000001 0.000001 0.000000 0.000006 0.000000 0.000001 0.000000 0.000001 0.000000 0.000001 0.000000 0.000004 0.000000 0.000001
S1 0.999930 S1 S1 7.101419 4.143308 4.072442 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0469.JPG 0.999930 0.000000 0.000001 0.000000 0.000024 0.000006 0.000001 0.000002 0.000001 0.000001 0.000010 0.000001 0.000001 0.000000 0.000002 0.000003 0.000005 0.000001 0.000008 0.000000 0.000001
S1 0.999931 S1 S1 7.426336 4.143308 4.061969 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0470.JPG 0.999931 0.000000 0.000002 0.000002 0.000008 0.000004 0.000002 0.000002 0.000002 0.000001 0.000011 0.000002 0.000002 0.000001 0.000002 0.000001 0.000006 0.000002 0.000016 0.000001 0.000002
S1 0.999943 S1 S1 6.644398 4.143308 4.063666 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0471.JPG 0.999943 0.000000 0.000001 0.000001 0.000010 0.000007 0.000001 0.000001 0.000001 0.000001 0.000018 0.000001 0.000001 0.000001 0.000002 0.000001 0.000003 0.000001 0.000005 0.000000 0.000002
S1 0.999937 S1 S1 6.998961 4.143308 4.067220 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0472.JPG 0.999937 0.000000 0.000001 0.000000 0.000033 0.000004 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000006 0.000000 0.000001
S1 0.999947 S1 S1 7.018314 4.143308 4.068032 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0473.JPG 0.999947 0.000000 0.000001 0.000001 0.000007 0.000004 0.000001 0.000001 0.000002 0.000000 0.000005 0.000001 0.000002 0.000001 0.000001 0.000001 0.000004 0.000003 0.000016 0.000001 0.000002
S1 0.999971 S1 S1 7.116594 4.143308 4.072323 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0474.JPG 0.999971 0.000000 0.000000 0.000000 0.000007 0.000004 0.000001 0.000001 0.000000 0.000000 0.000006 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000004 0.000000 0.000001
S1 0.999931 S1 S1 7.058218 4.143308 4.062384 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0475.JPG 0.999931 0.000000 0.000001 0.000000 0.000030 0.000005 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000001 0.000013 0.000000 0.000001
S1 0.999928 S1 S1 7.084664 4.143308 4.070511 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0476.JPG 0.999928 0.000001 0.000001 0.000001 0.000007 0.000006 0.000001 0.000002 0.000003 0.000001 0.000006 0.000001 0.000003 0.000001 0.000001 0.000001 0.000005 0.000003 0.000028 0.000001 0.000002
S1 0.999972 S1 S1 6.987449 4.143308 4.062997 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0477.JPG 0.999972 0.000000 0.000000 0.000000 0.000004 0.000004 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000008 0.000000 0.000001
S1 0.999814 S1 S1 6.851158 4.143308 4.069214 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0478.JPG 0.999814 0.000000 0.000002 0.000001 0.000086 0.000026 0.000002 0.000003 0.000002 0.000001 0.000019 0.000002 0.000004 0.000001 0.000004 0.000004 0.000006 0.000003 0.000016 0.000001 0.000002
S1 0.999772 S1 S1 6.813390 4.143308 4.072671 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0479.JPG 0.999772 0.000002 0.000006 0.000005 0.000025 0.000023 0.000002 0.000005 0.000009 0.000003 0.000030 0.000003 0.000011 0.000004 0.000004 0.000004 0.000014 0.000014 0.000048 0.000005 0.000008
S1 0.999841 S1 S1 7.381458 4.143308 4.062936 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0480.JPG 0.999841 0.000000 0.000002 0.000003 0.000021 0.000042 0.000002 0.000003 0.000002 0.000002 0.000047 0.000001 0.000006 0.000002 0.000004 0.000003 0.000006 0.000004 0.000005 0.000001 0.000004
S1 0.999932 S1 S1 7.044259 4.143308 4.068603 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0481.JPG 0.999932 0.000000 0.000001 0.000001 0.000032 0.000005 0.000001 0.000001 0.000001 0.000000 0.000007 0.000001 0.000002 0.000000 0.000001 0.000003 0.000006 0.000001 0.000005 0.000000 0.000001
S1 0.999932 S1 S1 7.227131 4.143308 4.086802 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0482.JPG 0.999932 0.000001 0.000002 0.000003 0.000011 0.000007 0.000001 0.000001 0.000002 0.000000 0.000006 0.000001 0.000005 0.000001 0.000001 0.000001 0.000009 0.000005 0.000006 0.000001 0.000003
S1 0.999966 S1 S1 6.848965 4.143308 4.082079 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0483.JPG 0.999966 0.000000 0.000001 0.000001 0.000007 0.000003 0.000000 0.000001 0.000001 0.000000 0.000005 0.000000 0.000003 0.000001 0.000001 0.000001 0.000004 0.000002 0.000002 0.000000 0.000002
S1 0.999944 S1 S1 6.950327 4.143308 4.079932 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0484.JPG 0.999944 0.000000 0.000001 0.000000 0.000029 0.000003 0.000001 0.000001 0.000001 0.000000 0.000006 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000005 0.000000 0.000001
S1 0.999955 S1 S1 6.852426 4.143308 4.080840 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0485.JPG 0.999955 0.000000 0.000001 0.000001 0.000008 0.000004 0.000000 0.000001 0.000001 0.000000 0.000005 0.000001 0.000003 0.000001 0.000001 0.000001 0.000003 0.000002 0.000010 0.000001 0.000002
S1 0.999964 S1 S1 6.531887 4.143308 4.079731 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0486.JPG 0.999964 0.000000 0.000001 0.000000 0.000010 0.000003 0.000001 0.000001 0.000001 0.000000 0.000007 0.000001 0.000002 0.000000 0.000001 0.000001 0.000002 0.000001 0.000004 0.000000 0.000001
S1 0.999925 S1 S1 6.807134 4.143308 4.077907 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0487.JPG 0.999925 0.000000 0.000001 0.000000 0.000036 0.000004 0.000001 0.000001 0.000001 0.000001 0.000006 0.000001 0.000001 0.000000 0.000002 0.000001 0.000005 0.000001 0.000012 0.000000 0.000001
S1 0.999951 S1 S1 7.092461 4.143308 4.069434 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0488.JPG 0.999951 0.000000 0.000001 0.000001 0.000008 0.000004 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000003 0.000001 0.000001 0.000001 0.000004 0.000002 0.000012 0.000001 0.000002
S1 0.999973 S1 S1 7.100546 4.143308 4.075497 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0489.JPG 0.999973 0.000000 0.000000 0.000000 0.000004 0.000004 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000006 0.000000 0.000001
S1 0.999927 S1 S1 7.136001 4.143308 4.065864 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0490.JPG 0.999927 0.000000 0.000001 0.000001 0.000008 0.000004 0.000003 0.000003 0.000002 0.000001 0.000009 0.000003 0.000001 0.000000 0.000003 0.000002 0.000006 0.000000 0.000023 0.000001 0.000001
S1 0.999979 S1 S1 7.114242 4.143308 4.071011 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0491.JPG 0.999979 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000000 0.000000 0.000001 0.000000 0.000002 0.000000 0.000005 0.000000 0.000000
S1 0.999961 S1 S1 7.108914 4.143308 4.071912 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0492.JPG 0.999961 0.000000 0.000001 0.000001 0.000005 0.000004 0.000001 0.000001 0.000001 0.000001 0.000006 0.000001 0.000001 0.000000 0.000002 0.000001 0.000004 0.000001 0.000006 0.000001 0.000002
S1 0.999922 S1 S1 7.109617 4.143308 4.064464 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0493.JPG 0.999922 0.000000 0.000001 0.000001 0.000019 0.000005 0.000002 0.000003 0.000002 0.000001 0.000009 0.000002 0.000002 0.000001 0.000002 0.000002 0.000006 0.000001 0.000016 0.000001 0.000002
S1 0.999940 S1 S1 6.968022 4.143308 4.095171 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0494.JPG 0.999940 0.000000 0.000001 0.000002 0.000007 0.000005 0.000001 0.000002 0.000002 0.000001 0.000006 0.000001 0.000003 0.000001 0.000001 0.000001 0.000007 0.000003 0.000012 0.000001 0.000002
S1 0.999963 S1 S1 6.853341 4.143308 4.086341 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0495.JPG 0.999963 0.000000 0.000001 0.000000 0.000007 0.000004 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000001 0.000008 0.000000 0.000001
S1 0.999953 S1 S1 6.766989 4.143308 4.075090 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0496.JPG 0.999953 0.000000 0.000001 0.000000 0.000019 0.000003 0.000001 0.000001 0.000001 0.000000 0.000004 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000001 0.000007 0.000000 0.000001
S1 0.999926 S1 S1 7.026950 4.143308 4.075704 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0497.JPG 0.999926 0.000001 0.000001 0.000002 0.000007 0.000006 0.000001 0.000001 0.000003 0.000001 0.000006 0.000001 0.000003 0.000001 0.000001 0.000001 0.000005 0.000004 0.000025 0.000001 0.000002
S1 0.999934 S1 S1 7.225253 4.143308 4.081237 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0498.JPG 0.999934 0.000000 0.000001 0.000001 0.000008 0.000006 0.000001 0.000002 0.000002 0.000001 0.000006 0.000001 0.000002 0.000001 0.000001 0.000000 0.000005 0.000001 0.000022 0.000001 0.000003
S1 0.999924 S1 S1 7.069935 4.143308 4.078569 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0499.JPG 0.999924 0.000000 0.000001 0.000000 0.000017 0.000005 0.000001 0.000001 0.000002 0.000001 0.000006 0.000002 0.000002 0.000000 0.000001 0.000001 0.000005 0.000001 0.000028 0.000001 0.000002
S1 0.999819 S1 S1 7.123205 4.143308 4.078630 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0500.JPG 0.999819 0.000001 0.000003 0.000003 0.000011 0.000011 0.000002 0.000003 0.000008 0.000001 0.000010 0.000002 0.000005 0.000001 0.000002 0.000002 0.000011 0.000006 0.000090 0.000003 0.000006
S1 0.999962 S1 S1 7.147344 4.143308 4.070546 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0501.JPG 0.999962 0.000000 0.000001 0.000000 0.000006 0.000007 0.000001 0.000001 0.000000 0.000000 0.000011 0.000000 0.000001 0.000000 0.000001 0.000001 0.000002 0.000001 0.000002 0.000000 0.000001
S1 0.999903 S1 S1 6.980175 4.143308 4.080256 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0502.JPG 0.999903 0.000000 0.000002 0.000001 0.000036 0.000006 0.000002 0.000002 0.000002 0.000001 0.000011 0.000001 0.000003 0.000001 0.000002 0.000002 0.000006 0.000002 0.000014 0.000001 0.000002
S1 0.999905 S1 S1 6.730511 4.143308 4.073357 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0503.JPG 0.999905 0.000001 0.000003 0.000002 0.000011 0.000006 0.000003 0.000002 0.000003 0.000001 0.000012 0.000002 0.000005 0.000002 0.000002 0.000002 0.000008 0.000004 0.000020 0.000002 0.000005
S1 0.999768 S1 S1 7.111898 4.143308 4.075776 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0504.JPG 0.999768 0.000002 0.000006 0.000007 0.000038 0.000019 0.000002 0.000006 0.000007 0.000001 0.000030 0.000003 0.000015 0.000009 0.000003 0.000003 0.000026 0.000015 0.000013 0.000005 0.000022
S1 0.999774 S1 S1 7.155174 4.143308 4.090618 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0505.JPG 0.999774 0.000002 0.000007 0.000005 0.000033 0.000029 0.000003 0.000005 0.000008 0.000002 0.000018 0.000004 0.000010 0.000003 0.000003 0.000005 0.000020 0.000013 0.000042 0.000005 0.000008
S1 0.999320 S1 S1 7.101589 4.143308 4.082170 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0506.JPG 0.999320 0.000008 0.000021 0.000022 0.000048 0.000128 0.000005 0.000011 0.000031 0.000004 0.000045 0.000008 0.000029 0.000011 0.000005 0.000012 0.000059 0.000048 0.000136 0.000022 0.000027
S1 0.999957 S1 S1 7.308945 4.143308 4.086524 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0507.JPG 0.999957 0.000000 0.000001 0.000000 0.000010 0.000004 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000010 0.000000 0.000001
S1 0.999931 S1 S1 7.145431 4.143308 4.085390 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0508.JPG 0.999931 0.000000 0.000001 0.000000 0.000032 0.000005 0.000002 0.000001 0.000001 0.000001 0.000005 0.000001 0.000002 0.000000 0.000001 0.000001 0.000004 0.000001 0.000010 0.000000 0.000001
S1 0.999902 S1 S1 7.024167 4.143308 4.085682 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0509.JPG 0.999902 0.000001 0.000002 0.000002 0.000010 0.000009 0.000002 0.000002 0.000004 0.000001 0.000007 0.000002 0.000003 0.000001 0.000002 0.000001 0.000006 0.000004 0.000036 0.000002 0.000003
S1 0.999914 S1 S1 7.080519 4.143308 4.085606 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0510.JPG 0.999914 0.000000 0.000001 0.000001 0.000009 0.000007 0.000002 0.000002 0.000002 0.000001 0.000005 0.000002 0.000002 0.000000 0.000001 0.000001 0.000005 0.000001 0.000042 0.000001 0.000002
S1 0.999896 S1 S1 6.736063 4.143308 4.085626 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0511.JPG 0.999896 0.000000 0.000001 0.000001 0.000026 0.000009 0.000002 0.000002 0.000002 0.000001 0.000006 0.000002 0.000002 0.000000 0.000002 0.000001 0.000006 0.000002 0.000035 0.000001 0.000002
S1 0.999493 S1 S1 6.898344 4.143308 4.085620 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0512.JPG 0.999493 0.000004 0.000007 0.000007 0.000028 0.000047 0.000003 0.000007 0.000025 0.000002 0.000027 0.000006 0.000014 0.000004 0.000003 0.000005 0.000027 0.000024 0.000244 0.000009 0.000014
S1 0.999977 S1 S1 6.797431 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0513.JPG 0.999977 0.000000 0.000000 0.000000 0.000004 0.000003 0.000001 0.000001 0.000000 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000002 0.000000 0.000001
S1 0.999946 S1 S1 6.812913 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0514.JPG 0.999946 0.000000 0.000001 0.000001 0.000005 0.000003 0.000003 0.000003 0.000001 0.000001 0.000007 0.000003 0.000001 0.000000 0.000002 0.000001 0.000007 0.000000 0.000011 0.000001 0.000001
S1 0.999983 S1 S1 6.977248 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0515.JPG 0.999983 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000001 0.000000 0.000000 0.000004 0.000001 0.000000 0.000000 0.000001 0.000001 0.000002 0.000000 0.000003 0.000000 0.000000
S1 0.999963 S1 S1 7.120469 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0516.JPG 0.999963 0.000000 0.000000 0.000000 0.000011 0.000003 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000000 0.000004 0.000000 0.000001
S1 0.999961 S1 S1 7.001205 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0517.JPG 0.999961 0.000000 0.000001 0.000000 0.000012 0.000002 0.000001 0.000001 0.000001 0.000001 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000006 0.000000 0.000001
S1 0.999967 S1 S1 6.603669 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0518.JPG 0.999967 0.000000 0.000000 0.000000 0.000008 0.000002 0.000001 0.000001 0.000001 0.000001 0.000004 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000008 0.000000 0.000000
S1 0.999981 S1 S1 6.907477 4.143308 4.085622 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0519.JPG 0.999981 0.000000 0.000000 0.000000 0.000005 0.000002 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000003 0.000000 0.000000
S1 0.999946 S1 S1 6.699263 4.143308 4.097012 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0520.JPG 0.999946 0.000000 0.000001 0.000000 0.000008 0.000003 0.000001 0.000002 0.000001 0.000001 0.000007 0.000002 0.000001 0.000000 0.000001 0.000001 0.000005 0.000000 0.000017 0.000001 0.000001
S1 0.999963 S1 S1 6.897146 4.143308 4.089709 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0521.JPG 0.999963 0.000000 0.000000 0.000000 0.000006 0.000002 0.000001 0.000001 0.000001 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000003 0.000000 0.000014 0.000000 0.000001
S1 0.999850 S1 S1 6.865794 4.143308 4.094595 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0522.JPG 0.999850 0.000000 0.000002 0.000002 0.000023 0.000015 0.000003 0.000005 0.000002 0.000002 0.000057 0.000002 0.000004 0.000001 0.000006 0.000004 0.000005 0.000002 0.000010 0.000001 0.000004
S1 0.999899 S1 S1 6.665751 4.143308 4.087047 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0523.JPG 0.999899 0.000000 0.000001 0.000001 0.000024 0.000008 0.000003 0.000003 0.000002 0.000001 0.000019 0.000003 0.000002 0.000001 0.000003 0.000003 0.000006 0.000001 0.000017 0.000001 0.000002
S1 0.999928 S1 S1 6.861641 4.143308 4.094178 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0524.JPG 0.999928 0.000000 0.000001 0.000001 0.000014 0.000005 0.000002 0.000001 0.000001 0.000001 0.000020 0.000001 0.000002 0.000001 0.000002 0.000002 0.000004 0.000001 0.000010 0.000001 0.000002
S1 0.999973 S1 S1 6.715786 4.143308 4.085930 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0525.JPG 0.999973 0.000000 0.000000 0.000001 0.000006 0.000002 0.000001 0.000001 0.000001 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000000 0.000004 0.000000 0.000002 0.000000 0.000002
S1 0.999938 S1 S1 6.816790 4.143308 4.115009 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0526.JPG 0.999938 0.000000 0.000001 0.000001 0.000006 0.000003 0.000002 0.000003 0.000002 0.000002 0.000008 0.000004 0.000001 0.000000 0.000003 0.000001 0.000010 0.000000 0.000011 0.000001 0.000002
S1 0.999977 S1 S1 7.006105 4.143308 4.087948 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0527.JPG 0.999977 0.000000 0.000000 0.000000 0.000002 0.000002 0.000001 0.000001 0.000001 0.000001 0.000003 0.000001 0.000001 0.000000 0.000001 0.000000 0.000003 0.000000 0.000004 0.000000 0.000001
S1 0.999963 S1 S1 7.115879 4.143308 4.099566 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0529.JPG 0.999963 0.000000 0.000001 0.000000 0.000007 0.000002 0.000001 0.000002 0.000001 0.000001 0.000004 0.000002 0.000001 0.000000 0.000002 0.000001 0.000003 0.000000 0.000008 0.000001 0.000001
S1 0.999978 S1 S1 7.064793 4.143308 4.117187 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0530.JPG 0.999978 0.000000 0.000000 0.000000 0.000006 0.000001 0.000001 0.000001 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000004 0.000000 0.000000
S1 0.999969 S1 S1 7.129707 4.143308 4.120155 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0531.JPG 0.999969 0.000000 0.000000 0.000000 0.000011 0.000003 0.000000 0.000001 0.000000 0.000000 0.000005 0.000001 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000004 0.000000 0.000000
S1 0.999961 S1 S1 7.125636 4.143308 4.107447 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0532.JPG 0.999961 0.000000 0.000000 0.000000 0.000008 0.000002 0.000001 0.000001 0.000001 0.000001 0.000005 0.000001 0.000001 0.000000 0.000001 0.000001 0.000004 0.000000 0.000010 0.000000 0.000001
S1 0.999977 S1 S1 7.074888 4.143308 4.097299 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0533.JPG 0.999977 0.000000 0.000000 0.000000 0.000005 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000001 0.000000 0.000001 0.000000 0.000002 0.000000 0.000007 0.000000 0.000000
S1 0.999990 S1 S1 7.195107 4.143308 4.138962 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0534.JPG 0.999990 0.000000 0.000000 0.000000 0.000001 0.000001 0.000000 0.000000 0.000000 0.000000 0.000003 0.000000 0.000000 0.000000 0.000000 0.000000 0.000001 0.000000 0.000001 0.000000 0.000000
S1 0.999972 S1 S1 7.152715 4.143308 4.132796 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0535.JPG 0.999972 0.000000 0.000000 0.000000 0.000004 0.000001 0.000001 0.000001 0.000000 0.000000 0.000006 0.000001 0.000001 0.000000 0.000001 0.000002 0.000004 0.000000 0.000004 0.000000 0.000000
S1 0.999980 S1 S1 7.157740 4.143308 4.117229 1 1 1 /home/sielicki/data/BC2_1072x712/S1/S1GL1/DSC_0536_01.JPG 0.999980 0.000000 0.000000 0.000000 0.000003 0.000001 0.000001 0.000000 0.000000 0.000000 0.000005 0.000000 0.000001 0.000000 0.000000 0.000001 0.000003 0.000000 0.000003 0.000000 0.000001
