CorrectClass MeanPredictScore PredictClassMax PredictClassTr TrustScore TrustThresholdTr TrustThresholdCurr TrustFlag05 TrustFlagTr TrustFlagCurr TrustScoreLb FileName AN CE DS HP NE SA SC SR
SR 0.791792 DS SA 2.314831 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1SR/DSC_0469.JPG 0.042790 0.001582 0.602092 0.001689 0.006778 0.265339 0.075101 0.004631
SA 0.909803 SA SA 7.377356 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1SA/DSC_0425_01.JPG 0.133838 0.000565 0.012026 0.006930 0.056309 0.785571 0.004325 0.000436
CE 0.999702 CE CE 6.135743 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2CE/DSC_0716.JPG 0.000002 0.999702 0.000013 0.000011 0.000042 0.000205 0.000002 0.000023
CE 0.938444 CE CE 6.500504 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4CE/DSC_0923.JPG 0.004303 0.938444 0.004116 0.016616 0.005371 0.030177 0.000467 0.000505
SR 0.983131 SR SR 5.174850 3.497842 3.497842 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4SR/DSC_0955.JPG 0.000012 0.000002 0.000001 0.000024 0.000088 0.000003 0.281195 0.718676
HP 0.835699 AN HP 1.721069 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM1/S7FM1HP/DSC_0717.JPG 0.483256 0.015724 0.038015 0.299925 0.007341 0.028585 0.049599 0.077555
AN 0.976265 HP DS 2.015369 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2AN/DSC_0444.JPG 0.224223 0.001433 0.267739 0.468676 0.000952 0.001632 0.022789 0.012556
HP 0.882518 HP HP 7.555763 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0110_01.JPG 0.148821 0.000478 0.330105 0.508133 0.000086 0.001735 0.000842 0.009800
SR 0.602362 SC AN 1.445822 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SR/DSC_0771.JPG 0.265673 0.000245 0.002206 0.002413 0.084876 0.029598 0.411502 0.203486
SA 0.817746 AN DS 0.575988 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4MK1/S4MK1SA/DSC_0525.JPG 0.368065 0.001314 0.167889 0.327909 0.035698 0.024347 0.047822 0.026957
AN 0.733919 SA NE 1.538456 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1AN/DSC_0897.JPG 0.272923 0.001090 0.001472 0.009446 0.326353 0.386939 0.000687 0.001090
SA 0.784206 CE SA 0.923565 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2SA/DSC_0902.JPG 0.008986 0.678597 0.134006 0.009320 0.006489 0.151193 0.010425 0.000983
HP 0.789917 SR SR 3.062165 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1HP/DSC_0101_01.JPG 0.076171 0.000644 0.093485 0.294467 0.022354 0.028119 0.001824 0.482935
AN 0.893738 HP HP 4.299458 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1AN/DSC_0170_01.JPG 0.000738 0.000591 0.020161 0.818047 0.008347 0.001116 0.001514 0.149486
SC 0.613859 SC SR 2.492155 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4SC/DSC_0847_01.JPG 0.062812 0.001496 0.039670 0.007460 0.000785 0.012280 0.375767 0.499731
HP 0.720596 AN AN 3.489587 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S4/S4HD1/S4HD1HP/DSC_0253.JPG 0.392577 0.010310 0.056979 0.004453 0.028658 0.135289 0.349998 0.021734
HP 0.772934 AN SC -0.504658 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S19/S19GL1/S19GL1HP/DSC_0819.JPG 0.479637 0.002221 0.022019 0.000092 0.001773 0.307254 0.185916 0.001088
CE 0.999734 CE CE 6.139202 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2CE/DSC_0719.JPG 0.000000 0.999734 0.000003 0.000001 0.000001 0.000259 0.000001 0.000001
DS 0.538701 AN CE 2.510002 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2DS/DSC_0852.JPG 0.336500 0.300199 0.190960 0.043625 0.002089 0.037394 0.081555 0.007678
DS 0.980008 DS DS 5.565610 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD1/S1HD1DS/DSC_0030.JPG 0.008693 0.002393 0.894009 0.034803 0.000655 0.059117 0.000093 0.000238
AN 0.661790 NE SC 0.447958 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3AN/DSC_0008_01.JPG 0.000920 0.000560 0.032919 0.003053 0.198758 0.318486 0.096707 0.348598
CE 0.747303 HP HP 5.230472 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S19/S19MK1/S19MK1CE/DSC_0059_01.JPG 0.005737 0.119628 0.007316 0.501686 0.053969 0.009113 0.040328 0.262223
SR 0.741358 NE SC 1.254814 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SR/DSC_0295.JPG 0.004367 0.000724 0.000239 0.000781 0.466849 0.246868 0.095496 0.184675
HP 0.896327 DS DS 3.309063 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1HP/DSC_0831_01.JPG 0.009997 0.000118 0.591926 0.085863 0.000323 0.000665 0.225807 0.085301
SR 0.945795 SR SR 6.063595 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2SR/DSC_0417.JPG 0.000225 0.000005 0.000005 0.000019 0.000012 0.000011 0.182999 0.816723
CE 0.877219 DS AN 1.989591 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK2/S6MK2CE/DSC_0434.JPG 0.253508 0.000786 0.382366 0.160227 0.001919 0.009621 0.009854 0.181719
SA 0.666609 AN AN 2.932398 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3SA/DSC_0238_01.JPG 0.429263 0.060341 0.160397 0.188764 0.013912 0.138219 0.004834 0.004270
HP 0.788794 HP HP 7.345374 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1HP/DSC_0468_01.JPG 0.160617 0.001442 0.068520 0.704478 0.029408 0.003922 0.010258 0.021355
AN 0.996821 AN AN 6.067213 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2AN/DSC_0641.JPG 0.996821 0.000068 0.000925 0.000034 0.000193 0.001211 0.000100 0.000648
DS 0.682091 HP SR 3.186814 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK4/S1MK4DS/DSC_0044_01.JPG 0.105509 0.001253 0.077809 0.460494 0.005517 0.016253 0.010852 0.322313
SC 0.952230 DS DS 4.467166 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SC/DSC_0161.JPG 0.044808 0.008085 0.832196 0.007208 0.000370 0.050068 0.001362 0.055904
HP 0.944452 AN AN 6.747912 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2HP/DSC_0315.JPG 0.494069 0.000126 0.158993 0.345369 0.000361 0.000277 0.000084 0.000721
SC 0.771902 DS DS 3.566044 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SC/DSC_0777.JPG 0.105634 0.026996 0.451915 0.107102 0.001012 0.225146 0.028500 0.053696
CE 0.887073 CE HP 0.005472 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1CE/DSC_0741.JPG 0.012211 0.456348 0.286900 0.102399 0.024476 0.097485 0.016577 0.003604
SA 0.968441 SA SA 5.038377 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2SA/DSC_0548.JPG 0.003095 0.004405 0.000542 0.011996 0.124953 0.851076 0.000196 0.003738
NE 0.899972 SA SA 5.524096 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1NE/DSC_0367.JPG 0.111488 0.002961 0.043430 0.001513 0.013479 0.778572 0.046591 0.001966
NE 0.632648 NE NE 6.162989 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2NE/DSC_0225_01.JPG 0.062758 0.007538 0.015901 0.045367 0.568203 0.162918 0.071167 0.066148
HP 0.892255 HP AN 3.367531 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1HP/DSC_0940.JPG 0.270556 0.000493 0.028835 0.655157 0.029210 0.004346 0.002388 0.009015
HP 0.810236 HP SR 2.954810 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK1/S3MK1HP/DSC_0117_01.JPG 0.001248 0.000008 0.022939 0.514235 0.000376 0.000012 0.050844 0.410337
HP 0.914009 HP DS 2.410519 3.497842 3.497842 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1HP/DSC_0794_01.JPG 0.008152 0.000091 0.150154 0.789548 0.000071 0.001311 0.002442 0.048232
SC 0.835209 DS SR 1.039709 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0592.JPG 0.052631 0.004609 0.382559 0.058169 0.016804 0.356303 0.039490 0.089436
SA 0.868556 DS DS 3.306284 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK1/S1MK1SA/DSC_0584_01.JPG 0.100066 0.003229 0.459834 0.148527 0.008742 0.208496 0.015667 0.055440
CE 0.845098 DS HP -0.451480 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1CE/DSC_0751_01.JPG 0.054932 0.022038 0.506905 0.064122 0.001643 0.009997 0.072503 0.267859
SR 0.538777 HP HP 4.148161 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4SR/DSC_0581.JPG 0.083421 0.000662 0.428806 0.259766 0.002479 0.103777 0.020927 0.100160
DS 0.918468 AN AN 2.282541 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S4/S4GL1/S4GL1DS/DSC_0454.JPG 0.431700 0.003102 0.388088 0.003591 0.000739 0.142403 0.024585 0.005792
SC 0.729101 SC SR 3.446201 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SC/DSC_0626_01.JPG 0.001421 0.000302 0.092809 0.001430 0.008317 0.003624 0.534612 0.357486
CE 0.793601 CE SA 2.589986 3.497842 3.497842 0 0 0 6.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1CE/DSC_0191.JPG 0.005871 0.728644 0.017673 0.042433 0.011846 0.134574 0.017285 0.041673
CE 0.874266 CE CE 1.702411 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S16/S16MK1/S16MK1CE/DSC_0378.JPG 0.089963 0.280564 0.145645 0.309866 0.120867 0.049238 0.000629 0.003228
NE 0.977157 SA NE 3.187198 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4NE/DSC_0896.JPG 0.000021 0.001789 0.000003 0.000004 0.438138 0.559994 0.000032 0.000020
AN 0.801986 DS DS 5.187391 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK1/S7MK1AN/DSC_0503_01.JPG 0.194343 0.000967 0.749359 0.025089 0.000150 0.003880 0.006666 0.019547
SA 0.817474 HP DS 1.040720 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S11/S11MK1/S11MK1SA/DSC_0067_01.JPG 0.004379 0.000468 0.306425 0.585277 0.009940 0.030490 0.055577 0.007444
SA 0.876229 AN AN 2.540437 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SA/DSC_0921.JPG 0.323995 0.001018 0.144114 0.161215 0.149500 0.219414 0.000305 0.000439
NE 0.862271 NE SR 2.331959 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S14/S14MK1/S14MK1NE/DSC_0725.JPG 0.044231 0.001009 0.024352 0.078341 0.478153 0.165946 0.007787 0.200181
SC 0.850263 DS DS 4.160982 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1SC/DSC_0853_01.JPG 0.018583 0.000312 0.680236 0.002926 0.000223 0.008954 0.281412 0.007354
SC 0.724099 NE SA 0.254542 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SC/DSC_0935.JPG 0.091042 0.005486 0.006524 0.033250 0.683277 0.159739 0.006837 0.013845
SR 0.582948 SC AN 0.406089 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1SR/DSC_0956.JPG 0.177135 0.237826 0.042933 0.014031 0.002754 0.036235 0.302285 0.186800
SA 0.877098 SA SA 3.645730 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SA/DSC_0420.JPG 0.010581 0.001402 0.008503 0.021395 0.181703 0.752019 0.002109 0.022289
CE 0.992692 CE CE 4.268203 3.497842 3.497842 1 1 1 4.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4CE/DSC_0918.JPG 0.002280 0.635393 0.007521 0.001254 0.005080 0.345551 0.002575 0.000346
HP 0.768482 DS HP 2.191440 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK2/S7MK2HP/DSC_0635.JPG 0.004316 0.027375 0.447815 0.367890 0.001594 0.050778 0.007585 0.092647
AN 0.753534 DS AN 2.192836 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6AN/DSC_0364.JPG 0.334593 0.001209 0.401553 0.149423 0.008147 0.102587 0.000861 0.001627
CE 0.988251 CE CE 6.157011 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2CE/DSC_0234_01.JPG 0.000279 0.848822 0.002014 0.000614 0.000247 0.140581 0.000343 0.007101
SR 0.980149 SR SR 5.786285 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1NM2/S1NM2SR/DSC_0765.JPG 0.000032 0.000119 0.000074 0.000301 0.001689 0.012532 0.005103 0.980149
AN 0.813990 DS DS 2.583018 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0648.JPG 0.176720 0.043520 0.534264 0.026679 0.001531 0.134284 0.061304 0.021699
HP 0.919560 HP HP 4.517531 3.497842 3.497842 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2HP/DSC_0375.JPG 0.045219 0.000740 0.159268 0.679583 0.000574 0.000413 0.061002 0.053200
DS 0.859036 DS AN -0.464466 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2GL1/S2GL1DS/DSC_0983.JPG 0.186273 0.031298 0.517398 0.151934 0.007085 0.073994 0.017144 0.014875
AN 0.907365 HP AN 1.815999 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S2/S2NM2/S2NM2AN/DSC_0443.JPG 0.325582 0.000639 0.001789 0.665348 0.002882 0.000951 0.001356 0.001453
HP 0.878644 HP HP 4.404608 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK2/S1MK2HP/DSC_0962.JPG 0.005210 0.015849 0.041172 0.878644 0.000296 0.000885 0.000420 0.057524
SA 0.518585 DS SA 1.861890 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S12/S12NM2/S12NM2SA/DSC_0767.JPG 0.137741 0.074592 0.182502 0.051524 0.050218 0.322473 0.150402 0.030548
DS 0.995212 DS DS 6.027887 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7NM4/S7NM4DS/DSC_0038.JPG 0.003995 0.000051 0.995212 0.000453 0.000022 0.000172 0.000084 0.000011
HP 0.786806 HP HP 6.702188 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6HP/DSC_0318.JPG 0.197922 0.000211 0.008192 0.786806 0.000237 0.000412 0.000071 0.006149
SR 0.904767 SR AN 2.606417 3.497842 3.497842 0 0 0 7.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD2/S7HD2SR/DSC_0305.JPG 0.002188 0.001119 0.001915 0.030339 0.008064 0.014958 0.036651 0.904767
DS 0.956257 DS HP 1.731159 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S2/S2HD1/S2HD1DS/DSC_0149.JPG 0.058096 0.003876 0.626710 0.208437 0.001739 0.084170 0.004785 0.012187
SC 0.751384 SC SC 3.777483 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7HD1/S7HD1SC/DSC_0172.JPG 0.268769 0.000046 0.285697 0.010184 0.000153 0.000581 0.409491 0.025078
NE 0.735928 HP AN -0.188537 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK3/S3MK3NE/DSC_0210_01.JPG 0.142055 0.003005 0.030630 0.410734 0.277888 0.129156 0.001969 0.004562
SR 0.784998 AN SR 2.643680 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK1/S5MK1SR/DSC_0272_01.JPG 0.504564 0.002434 0.033835 0.036545 0.009222 0.006971 0.072085 0.334345
NE 0.772422 DS DS 3.653425 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK3/S10MK3NE/DSC_0174.JPG 0.027489 0.019231 0.382775 0.074437 0.110873 0.175157 0.137860 0.072179
HP 0.583463 HP HP 3.609475 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1HP/DSC_0265.JPG 0.293615 0.004734 0.208707 0.287019 0.086446 0.079491 0.005277 0.034711
HP 0.530796 DS HP 2.415848 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S1/S1HD2/S1HD2HP/DSC_0129.JPG 0.285981 0.000737 0.167254 0.304844 0.008204 0.004472 0.003628 0.224880
SA 0.581207 AN NE 1.766530 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3HD1/S3HD1SA/DSC_0992.JPG 0.210513 0.001470 0.025019 0.080164 0.277453 0.097835 0.033863 0.273683
AN 0.637193 DS AN -0.319641 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2AN/DSC_0646.JPG 0.219983 0.127219 0.417311 0.163959 0.000966 0.058848 0.005829 0.005885
HP 0.865729 DS DS 3.740686 3.497842 3.497842 1 1 1 2.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK3/S5MK3HP/DSC_0101_01.JPG 0.026818 0.024497 0.618994 0.327862 0.000080 0.000731 0.000411 0.000608
AN 0.974677 NE SC 1.076212 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S6/S6MK1/S6MK1AN/DSC_0511_01.JPG 0.124634 0.000064 0.007231 0.004206 0.441825 0.001951 0.202576 0.217513
NE 0.861076 SC NE 2.696153 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S10/S10NM2/S10NM2NE/DSC_0905.JPG 0.026979 0.002760 0.032706 0.007294 0.249291 0.051083 0.623030 0.006857
CE 0.716019 CE SA 2.393676 3.497842 3.497842 0 0 0 4.000000 /home/sielicki/data/BC2E_1072x712/S18/S18MK1/S18MK1CE/DSC_0404.JPG 0.008372 0.452104 0.200881 0.047526 0.005608 0.218774 0.007685 0.059049
SR 0.869725 SC SC 4.997031 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S14/S14HD1/S14HD1SR/DSC_0638_01.JPG 0.038792 0.000699 0.004784 0.007332 0.081670 0.003439 0.690470 0.172814
SR 0.903489 SA SR 1.896243 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SR/DSC_0441.JPG 0.004215 0.000312 0.001143 0.002429 0.140601 0.653434 0.046609 0.151257
CE 0.795448 DS HP 1.832365 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK4/S5MK4CE/DSC_0532.JPG 0.175426 0.000682 0.388690 0.284327 0.001215 0.040439 0.017181 0.092042
CE 0.904097 DS AN 3.284610 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S21/S21MK1/S21MK1CE/DSC_0761_01.JPG 0.009315 0.000640 0.904097 0.079889 0.000297 0.003133 0.001754 0.000875
CE 0.989095 CE CE 6.041086 3.497842 3.497842 1 1 1 7.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK7/S1MK7CE/DSC_0223.JPG 0.000444 0.989095 0.001864 0.000234 0.000271 0.003433 0.003404 0.001255
DS 0.901371 DS DS 5.019264 3.497842 3.497842 1 1 1 5.000000 /home/sielicki/data/BC2E_1072x712/S11/S11NM3/S11NM3DS/DSC_0700_17152.JPG 0.011427 0.000570 0.719310 0.000240 0.000168 0.029308 0.238824 0.000152
SA 0.654583 HP HP 3.600067 3.497842 3.497842 1 1 1 1.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2SA/DSC_0728.JPG 0.160635 0.015318 0.359829 0.281237 0.002334 0.168901 0.007208 0.004539
NE 0.947680 DS HP 1.484241 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2NE/DSC_0046.JPG 0.025098 0.006103 0.756818 0.113583 0.000283 0.070020 0.000683 0.027412
CE 0.747148 DS DS 3.660906 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK4/S10MK4CE/DSC_0744_01.JPG 0.005387 0.055334 0.439849 0.116479 0.004287 0.302215 0.053605 0.022843
SA 0.722963 SA AN -0.162207 3.497842 3.497842 0 0 0 5.000000 /home/sielicki/data/BC2E_1072x712/S1/S1MK6/S1MK6SA/DSC_0277.JPG 0.139159 0.201823 0.047261 0.003684 0.023878 0.581053 0.002024 0.001120
SC 0.829134 SR SR 4.057004 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S13/S13MK1/S13MK1SC/DSC_0638_01.JPG 0.006433 0.000104 0.025638 0.006542 0.000225 0.000669 0.362265 0.598125
SA 0.848113 SA SA 3.234130 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S7/S7MK3/S7MK3SA/DSC_0432.JPG 0.058852 0.001184 0.021188 0.123122 0.201123 0.459519 0.026442 0.108570
SC 0.808764 HP NE -0.030774 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S3/S3NM3/S3NM3SC/DSC_0932.JPG 0.055538 0.000788 0.063284 0.696094 0.164802 0.009618 0.007993 0.001884
NE 0.726011 DS NE 2.208545 3.497842 3.497842 0 0 0 2.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK2/S3MK2NE/DSC_0690.JPG 0.014246 0.029787 0.221971 0.317325 0.295748 0.118886 0.001179 0.000858
CE 0.727394 AN SR 0.736959 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S17/S17MK1/S17MK1CE/DSC_0905.JPG 0.280189 0.003806 0.198429 0.035563 0.006863 0.030015 0.237654 0.207482
SC 0.697922 SC NE 1.447441 3.497842 3.497842 0 0 0 3.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK2/S10MK2SC/DSC_0998_01.JPG 0.040627 0.000668 0.002464 0.022550 0.118226 0.000619 0.379253 0.435593
SA 0.836326 CE SA 0.556433 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5NM4/S5NM4SA/DSC_0741.JPG 0.149060 0.524705 0.068204 0.011672 0.012782 0.231990 0.000285 0.001302
SA 0.858063 DS DS 6.278941 3.497842 3.497842 1 1 1 0.000000 /home/sielicki/data/BC2E_1072x712/S12/S12MK2/S12MK2SA/DSC_0098.JPG 0.123531 0.035810 0.755256 0.003186 0.000300 0.074571 0.001732 0.005613
AN 0.846504 HP HP 2.906914 3.497842 3.497842 0 0 0 0.000000 /home/sielicki/data/BC2E_1072x712/S10/S10MK1/S10MK1AN/DSC_0214.JPG 0.001278 0.018146 0.208044 0.483437 0.197227 0.066694 0.002962 0.022211
HP 0.958026 HP HP 5.901205 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S14/S14NM2/S14NM2HP/DSC_0273_01.JPG 0.018187 0.000059 0.010482 0.857010 0.000074 0.000143 0.000228 0.113816
DS 0.998643 DS DS 6.236473 3.497842 3.497842 1 1 1 6.000000 /home/sielicki/data/BC2E_1072x712/S4/S4NM2/S4NM2DS/DSC_0657.JPG 0.000919 0.000003 0.876112 0.000053 0.000009 0.000129 0.000198 0.122577
SC 0.714064 AN SC 0.110241 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S5/S5MK2/S5MK2SC/DSC_0584.JPG 0.343632 0.007408 0.413268 0.063414 0.001323 0.015542 0.123507 0.031906
CE 0.912834 DS DS 3.626867 3.497842 3.497842 1 1 1 3.000000 /home/sielicki/data/BC2E_1072x712/S3/S3MK4/S3MK4CE/DSC_0219_01.JPG 0.032078 0.297183 0.582508 0.047144 0.000932 0.025352 0.014104 0.000698
HP 0.730131 SR SA 0.600042 3.497842 3.497842 0 0 0 1.000000 /home/sielicki/data/BC2E_1072x712/S7/S7FM3/S7FM3HP/DSC_0056_01.JPG 0.095632 0.006276 0.150989 0.194547 0.122253 0.172581 0.009724 0.247999
